"Subjects" "Activities" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
9 "WALKING_DOWNSTAIRS" 0.2799976 -0.019484036 -0.10572355 0.83695957 0.15187734 0.38646765 0.071215441 0.044244119 0.020358157 -0.039411936 -0.16674787 0.18301929 -0.095291208 -0.026020031 -0.078193929 -0.97699498 -0.97699498 -0.99423479 -0.94096567 -0.99886254 -0.99293691 -0.95749137 -0.98337133 -0.039967658 -0.068091694 0.32346304 -0.99433646 -0.99333255 -0.99017788 0.46011421 0.0314105 0.16349957 -0.99528558 -0.98342481 -0.96993296 0.0044110032 -0.1816702 0.032572191 -0.97670695 -0.10127908 -0.99398527 0.41989445 -0.96972021 -0.19922705 -0.99897315 0.75559309 -0.99281839 -0.94035041 -0.98149266 -0.98263913 -0.94642426 -0.96440037 -0.9946122 -0.99291965 -0.99189025 -0.99564427 -0.97823105 -0.96663998 -0.99807729 -0.99817308 -0.99835245 -0.97105963 -0.97105963 -0.99452938 -0.95416523 -0.9991864 -0.9926239 -0.9352808 -0.98084231 -0.9954535 -0.99285842 -0.99217735 -0.99568476 -0.97548568 -0.96842315 -0.9712139 -0.99407461 -0.95245005 -0.99932551
9 "WALKING_UPSTAIRS" 0.22184689 0.034107675 -0.12361242 0.83878762 0.15070183 0.38345181 -0.013591322 0.12068585 0.22870415 -0.037731641 0.021333829 0.076579313 -0.016521407 -0.065023681 -0.15063907 -0.81575864 -0.81575864 -0.91387886 -0.68190845 -0.9175591 -0.80764453 -0.76550533 -0.67628885 -0.33693309 -0.13636196 -0.27067181 -0.88214836 -0.85881998 -0.90403706 -0.0064065533 -0.6040985 -1 -0.74866144 -0.69737845 -0.65352471 -0.38264807 -0.94397478 -0.57021937 -0.61264851 -0.24293782 -0.86032147 -0.12170217 -0.60433533 -0.61820352 -0.87086437 -0.46353347 -0.81470826 -0.749418 -0.57189889 -0.99203824 -0.96233892 -0.96232958 -0.88383041 -0.85460677 -0.91135086 -0.73087388 -0.49964946 -0.56901637 -0.89380459 -0.88147183 -0.85853561 -0.50812531 -0.50812531 -0.81597791 -0.27136454 -0.83220576 -0.81740855 -0.75605135 -0.55205838 -0.8964778 -0.85985543 -0.91690502 -0.73003425 -0.41291791 -0.58390665 -0.53386872 -0.76927158 -0.22046404 -0.80216905
10 "LAYING" -0.041701306 0.17510248 0.025551778 0.81080506 0.19559534 0.38713197 0.050456562 0.090830365 0.0053317431 -0.0038232806 0.019187316 -0.050212092 -0.095521677 -0.067817006 -0.040522627 -0.50739668 -0.50739668 -0.86678801 -0.59287987 -0.88878839 -0.81335631 -0.70656744 -0.70433301 -0.68882682 -0.40545407 -0.98554246 -0.8667756 -0.84357581 -0.89207213 -0.24581491 -0.60192507 -0.94151016 -0.77404985 -0.6872257 -0.68464064 -0.74889709 -0.92929818 -0.78856591 -0.68219367 -0.59724662 -0.85131788 0.10924388 -0.65163072 -0.72176765 -0.87238357 -0.25455139 -0.75839283 -0.58653735 -0.43911019 -0.80474333 -0.73280728 -0.84969761 -0.85803037 -0.84002483 -0.8962204 -0.72058157 -0.48896854 -0.50932463 -0.88630796 -0.87419654 -0.84808876 -0.49055481 -0.49055481 -0.83897844 -0.35701417 -0.85172027 -0.73954717 -0.5594663 -0.3690514 -0.86126158 -0.84714569 -0.89848012 -0.71281525 -0.40157813 -0.50884639 -0.4881476 -0.82288377 -0.3117463 -0.83747045
10 "SITTING" 0.013903671 0.15329608 0.016242945 0.70308608 0.31406786 0.43977403 0.17843808 -0.11966443 -0.25914034 -0.0045972195 -0.15669611 0.060405191 -0.18174043 -0.014079617 0.047204388 -0.62102725 -0.62102725 -0.94302661 -0.85361742 -0.9660986 -0.85010909 -0.76166325 -0.72770498 -0.19326051 -0.30854286 0.054190525 -0.92109636 -0.93762977 -0.94925418 0.26304766 -0.54949189 -0.58818391 -0.88630279 -0.91679646 -0.78006986 0.36521133 -0.27548492 -0.3631185 -0.69185852 -0.26523161 -0.91377977 0.20968223 -0.85722556 -0.10875928 -0.94761761 0.18128656 -0.80863778 -0.57274619 -0.62641542 -0.59632839 -0.53455402 -0.64299102 -0.92242832 -0.93646888 -0.95518789 -0.92572959 -0.89701675 -0.72055919 -0.9636738 -0.95824501 -0.9490345 -0.48451097 -0.48451097 -0.91068062 -0.81063604 -0.9471408 -0.79420134 -0.52521634 -0.6046235 -0.93108771 -0.93956888 -0.95970531 -0.93920178 -0.88702317 -0.72890522 -0.47811404 -0.90566871 -0.81369615 -0.94961434
10 "STANDING" 0.30368927 -0.0042428053 -0.15085028 0.6182581 0.40950272 0.4812985 0.098998778 -0.074612565 -0.0073366086 -0.042681542 -0.15263343 0.20315388 -0.10305335 -0.011939118 -0.062791658 -0.91595384 -0.91595384 -0.99107291 -0.93617751 -0.99314699 -0.9677791 -0.87902803 -0.98069583 -0.37811345 -0.061498425 -0.49906435 -0.98835635 -0.98103161 -0.99519463 0.24003213 -0.22633621 -0.12355492 -0.9939928 -0.97374029 -0.98158671 0.40785068 0.39012234 -0.1996484 -0.90549594 -0.1171333 -0.99033636 0.2496267 -0.96910523 0.15269307 -0.98956557 0.12348951 -0.95650333 -0.83867155 -0.94300953 -0.90544971 -0.85046281 -0.91527246 -0.98969999 -0.98115962 -0.99574605 -0.99621609 -0.97820247 -0.97771988 -0.99592893 -0.98907867 -0.99323089 -0.89361999 -0.89361999 -0.98994373 -0.96711724 -0.98932118 -0.95235854 -0.82955267 -0.93038551 -0.99249781 -0.98267927 -0.99473074 -0.99699378 -0.98157382 -0.97832539 -0.90262603 -0.98782658 -0.97115637 -0.98918242
10 "WALKING" 0.29075969 -0.02403476 -0.11673889 0.6220655 0.41986657 0.46862799 0.062975489 0.03415889 0.033170611 -0.041556713 -0.11325798 0.1566043 -0.095537878 -0.035066258 -0.068364914 -0.97480504 -0.97480504 -0.99684513 -0.96385423 -0.99679493 -0.98339322 -0.97465043 -0.97488987 -0.37278954 0.086423859 0.038592924 -0.99375401 -0.99063849 -0.99841352 0.41077455 0.20907625 -0.089948182 -0.9980739 -0.9912576 -0.98090949 0.17608884 0.011722064 -0.011644735 -0.96861566 -0.21394221 -0.99554762 0.35068262 -0.98475673 -0.22985723 -0.9958058 0.20092475 -0.97737449 -0.96384053 -0.96250503 -0.95196097 -0.96299035 -0.94159828 -0.99358012 -0.99102301 -0.9989028 -0.99813599 -0.99054256 -0.97702357 -0.99918853 -0.99412613 -0.99735654 -0.9566084 -0.9566084 -0.99590981 -0.97509882 -0.99571251 -0.974984 -0.96006561 -0.95783963 -0.99392194 -0.99220246 -0.99787899 -0.99808887 -0.99006757 -0.97768507 -0.95600866 -0.99517066 -0.9733614 -0.9954641
10 "WALKING_DOWNSTAIRS" 0.27090823 -0.014412968 -0.10652245 0.62745102 0.41503721 0.46423103 0.075591498 0.011694892 -0.0072211967 -0.035457677 -0.091001714 0.11779396 -0.095751535 -0.036409127 -0.065751415 -0.99523836 -0.99523836 -0.99763638 -0.98430476 -0.99703141 -0.99597643 -0.99340829 -0.99489744 -0.34877332 0.33510024 0.2858224 -0.99732906 -0.99224316 -0.99601381 0.2340979 0.30383385 0.24861129 -0.99696281 -0.99334008 -0.98624004 0.021293298 0.38783759 0.078644167 -0.99683806 0.38033394 -0.99778629 0.20742657 -0.991537 -0.070297819 -0.99608502 0.054594781 -0.99385604 -0.9931787 -0.9934703 -0.98694934 -0.99214128 -0.98848719 -0.99740715 -0.99211449 -0.99739047 -0.99673098 -0.99424221 -0.98667882 -0.99879597 -0.99464491 -0.99681566 -0.99550157 -0.99550157 -0.99785691 -0.98688986 -0.99591487 -0.99282051 -0.99235834 -0.99211813 -0.99773605 -0.99249266 -0.9974402 -0.99658723 -0.99485993 -0.98790654 -0.99428267 -0.99658205 -0.98593044 -0.99554573
10 "WALKING_UPSTAIRS" 0.2795534 -0.017001147 -0.11051668 0.62532313 0.41648854 0.46494774 0.072773826 0.0035293806 -0.00060033363 -0.030919137 -0.074625079 0.094283835 -0.096390151 -0.03903317 -0.061621011 -0.99906744 -0.99906744 -0.99661376 -0.99388844 -0.99658655 -0.99612732 -0.99272576 -0.99818451 -0.018697562 0.59323932 0.3177813 -0.99670618 -0.99155288 -0.99688883 0.24908144 0.23065029 0.13494586 -0.99872231 -0.99296995 -0.99091693 0.50889684 0.078256408 0.1891825 -0.99835502 0.66066759 -0.99779214 0.27088552 -0.99410838 0.2499139 -0.99603174 0.092354948 -0.99607594 -0.99578152 -0.99822168 -0.99505769 -0.9965211 -0.99381054 -0.99646841 -0.99119252 -0.99673754 -0.99909646 -0.99291725 -0.99092483 -0.99873284 -0.99459335 -0.99532203 -0.99906531 -0.99906531 -0.99756977 -0.9937742 -0.99598442 -0.99594084 -0.99697932 -0.99748962 -0.9964667 -0.99132658 -0.99494922 -0.99920566 -0.9928408 -0.99161487 -0.99914369 -0.99581104 -0.99442573 -0.99580097
11 "LAYING" 0.27635864 -0.016138088 -0.10803259 0.62577398 0.4168573 0.46439573 0.076218027 0.0094053857 -0.0080907158 -0.028201987 -0.072296089 0.084889322 -0.09732419 -0.042724214 -0.056653466 -0.9980118 -0.9980118 -0.99594417 -0.99663124 -0.99648651 -0.99529816 -0.99169066 -0.99619448 -0.11663145 0.35153092 0.2462047 -0.99502795 -0.99064115 -0.99663253 0.15700775 0.055799457 0.08142481 -0.99794548 -0.99445974 -0.99484406 0.2267544 0.1179848 0.41430166 -0.99642627 0.3803319 -0.99760323 0.58411544 -0.99582391 0.53869512 -0.99596914 0.45367772 -0.99557733 -0.99454385 -0.99454372 -0.99616079 -0.99837049 -0.9954126 -0.99488413 -0.99050354 -0.99724301 -0.99834012 -0.99422482 -0.99602129 -0.99860547 -0.99482467 -0.99451645 -0.9955942 -0.9955942 -0.99763017 -0.99631676 -0.99617057 -0.99560896 -0.99562919 -0.99296166 -0.99514544 -0.99098612 -0.99632589 -0.99842318 -0.99402078 -0.99684885 -0.99473344 -0.99632383 -0.99733499 -0.99636766
11 "SITTING" 0.23715407 0.0078251224 -0.12283791 0.89093772 0.11359108 0.33032214 0.075301588 0.082650327 -0.0089599647 -0.22503946 -0.13315886 -0.59416576 -0.076136273 -0.023511625 0.048746095 -0.92623334 -0.92623334 -0.98365142 -0.62607513 -0.99269133 -0.98333264 -0.89914658 -0.97708524 -0.29392057 -0.037053012 0.074115336 -0.98365156 -0.96959332 -0.98323096 0.27396304 -0.29717515 0.11202399 -0.95825574 -0.9788201 -0.84816728 -0.26690398 -0.034240203 0.020744702 -0.9452631 -0.028536046 -0.9795682 0.13208827 -0.88993038 -0.22143822 -0.9936382 0.1908948 -0.97995358 -0.86619341 -0.96829047 -0.93882287 -0.87952195 -0.96472588 -0.98434397 -0.97182661 -0.98618311 -0.95390955 -0.97297342 -0.84095619 -0.99218252 -0.99252142 -0.99244534 -0.94594716 -0.94594716 -0.97954382 -0.83659935 -0.99356814 -0.97845261 -0.85859152 -0.96490936 -0.98664266 -0.97707565 -0.98784088 -0.95333014 -0.96989231 -0.85297934 -0.95362659 -0.97790115 -0.83292149 -0.99346944
11 "STANDING" 0.2731084 0.0065181116 -0.10947182 0.87653997 0.12558056 0.32520586 0.084520112 -0.018946735 0.0076682065 -0.14933808 -0.10757556 -0.28657183 -0.060468253 -0.047491065 0.053835275 -0.96816289 -0.96816289 -0.9923627 -0.78814522 -0.99529654 -0.98981469 -0.95409312 -0.99134764 -0.21649809 -0.21206321 0.34798247 -0.99075219 -0.99066458 -0.99097901 0.37870975 0.16135456 0.080316572 -0.94008916 -0.989201 -0.83844239 -0.0061954885 0.10573534 0.028201727 -0.96858175 -0.33615197 -0.99263806 0.36795187 -0.87774284 -0.18956279 -0.99561812 0.20703659 -0.99078294 -0.93506515 -0.99072156 -0.97677857 -0.91534904 -0.99164161 -0.99051461 -0.99076345 -0.99205386 -0.94503475 -0.98871206 -0.83657336 -0.99831777 -0.99404793 -0.99635394 -0.94767986 -0.94767986 -0.99272934 -0.82768948 -0.99563264 -0.99110846 -0.92953745 -0.99012132 -0.99105092 -0.99155239 -0.99158121 -0.94678149 -0.98838593 -0.85070435 -0.94488385 -0.99098543 -0.82666953 -0.9955675
11 "WALKING" 0.28150539 -0.018434859 -0.11139287 0.87482213 0.14006721 0.32441057 0.082081964 -0.0058534975 0.0032024153 -0.079366112 -0.094869929 -0.040538466 -0.074240872 -0.03881165 0.0044609208 -0.99295106 -0.99295106 -0.9934185 -0.92159819 -0.99658889 -0.99443506 -0.9848406 -0.99008845 0.076414562 0.40024132 0.22731502 -0.99449871 -0.99273746 -0.99029847 0.014616459 0.10934847 0.084225113 -0.96068647 -0.99124222 -0.91150016 -0.055776458 -0.34182688 -0.029434105 -0.99597166 0.32707443 -0.99454495 0.599001 -0.93017017 -0.23003117 -0.99665915 0.10694842 -0.99546804 -0.98433022 -0.99099514 -0.99404779 -0.98811386 -0.99610975 -0.99447393 -0.99227559 -0.99127045 -0.96234359 -0.98868112 -0.90097784 -0.99784305 -0.99528855 -0.99621464 -0.99577426 -0.99577426 -0.99521943 -0.8924004 -0.99663743 -0.9959233 -0.98392125 -0.99145955 -0.99492506 -0.99219621 -0.99066655 -0.96305174 -0.98722279 -0.90654805 -0.99538682 -0.994891 -0.88862055 -0.99642101
11 "WALKING_DOWNSTAIRS" 0.27843225 -0.019654302 -0.10797029 0.8764618 0.1392361 0.32357956 0.07268307 0.019739112 0.004014346 -0.037824733 -0.07652653 0.074576303 -0.086175374 -0.040941551 -0.041286479 -0.9934379 -0.9934379 -0.99298342 -0.9823882 -0.99707243 -0.99263436 -0.98576419 -0.99157404 -0.083038861 0.1907299 0.32761295 -0.9929579 -0.99115707 -0.99096366 0.031498302 0.22432089 0.080305225 -0.9815204 -0.99348002 -0.98001141 -0.053054666 0.054628796 -0.097023482 -0.9936202 0.27378135 -0.9923338 0.39526201 -0.98615395 -0.29828361 -0.99589482 0.21731284 -0.99439029 -0.98456278 -0.99198578 -0.99725489 -0.98846264 -0.99715923 -0.99264049 -0.99064198 -0.99159452 -0.98300305 -0.99349202 -0.97544897 -0.99708794 -0.99492132 -0.99763961 -0.9938755 -0.9938755 -0.99322502 -0.9765392 -0.99584487 -0.99525185 -0.98377944 -0.99200955 -0.99289097 -0.99061234 -0.99061151 -0.98344879 -0.9934553 -0.97605565 -0.99409828 -0.99338603 -0.97464616 -0.99565892
11 "WALKING_UPSTAIRS" 0.2733796 -0.0099401064 -0.10839283 0.87645385 0.13843401 0.3233988 0.072130253 0.019920529 -0.0014860567 -0.0210748 -0.072633665 0.11579647 -0.093413419 -0.040875199 -0.043482017 -0.99091407 -0.99091407 -0.99379982 -0.98533998 -0.99734824 -0.9941993 -0.98765983 -0.99277646 0.13609128 0.03456387 0.30457906 -0.99360419 -0.99067982 -0.9917045 0.28363361 0.029142162 0.11532156 -0.99316069 -0.99483197 -0.98359383 -0.025235088 0.11509315 -0.19059519 -0.99313905 0.24510134 -0.99341205 0.26160998 -0.99192262 -0.21274682 -0.99675725 0.45860339 -0.9955058 -0.98176748 -0.99347363 -0.99760938 -0.98843377 -0.99884243 -0.99387916 -0.9902451 -0.99233342 -0.99429125 -0.99472922 -0.98163073 -0.99756387 -0.99580404 -0.99685086 -0.99281205 -0.99281205 -0.99349987 -0.98621149 -0.9970187 -0.99613117 -0.97902885 -0.9935939 -0.99478159 -0.99034831 -0.99135708 -0.99458049 -0.99460844 -0.98246771 -0.99271444 -0.99215353 -0.98483098 -0.99725922
12 "LAYING" 0.27905615 -0.01626097 -0.11281565 0.87538094 0.14222283 0.32351271 0.076807626 -0.0042927307 -0.0069884353 -0.01749462 -0.073362144 0.12893616 -0.098402276 -0.036623752 -0.052670226 -0.98754731 -0.98754731 -0.99413667 -0.98075358 -0.99779527 -0.99498345 -0.9811016 -0.9906193 -0.12520054 0.16453309 0.20158134 -0.9949542 -0.99074368 -0.99091536 0.32685755 0.14941906 0.31863939 -0.99872962 -0.99553502 -0.99097407 0.15230399 0.2976174 -0.14618914 -0.9933422 0.18659809 -0.99377944 0.62918951 -0.99468302 -0.23123493 -0.99840125 0.35013096 -0.99501877 -0.97044631 -0.98926612 -0.99668022 -0.98347532 -0.99915781 -0.9952061 -0.99059558 -0.99252449 -0.99892436 -0.99559617 -0.98693836 -0.99927891 -0.99686121 -0.99562988 -0.99324099 -0.99324099 -0.99486123 -0.98928227 -0.99844111 -0.99491636 -0.96643734 -0.98830912 -0.99596362 -0.99105464 -0.99270028 -0.99894645 -0.99558145 -0.98667052 -0.99326591 -0.99534721 -0.9876524 -0.99822553
12 "SITTING" 0.2785991 -0.019910142 -0.1111806 0.87579788 0.14258451 0.32194771 0.077934405 0.01488802 0.012086099 -0.020494785 -0.069807644 0.1068855 -0.099644305 -0.04146569 -0.064887957 -0.99012264 -0.99012264 -0.99493458 -0.98832457 -0.99748502 -0.99404402 -0.98542913 -0.99060927 -0.020814968 0.03406502 0.28049725 -0.99322057 -0.98988184 -0.99425932 0.25664023 0.29165115 0.090124131 -0.99710762 -0.99499794 -0.98653404 0.085242794 0.041432036 0.030780583 -0.99472515 0.19939188 -0.99548811 0.70330222 -0.99263043 -0.0012291207 -0.99764281 0.3022782 -0.99474489 -0.97949566 -0.98796152 -0.99514435 -0.98746407 -0.98865462 -0.99358183 -0.99072386 -0.99559271 -0.99735086 -0.99470232 -0.98453755 -0.99828037 -0.99659289 -0.99499468 -0.99402631 -0.99402631 -0.9960982 -0.99026281 -0.99754577 -0.9949904 -0.97685721 -0.98631197 -0.99462966 -0.99260192 -0.99551749 -0.99735949 -0.99445597 -0.98509781 -0.99349154 -0.99565716 -0.9900564 -0.99717794
12 "STANDING" 0.27328142 -0.011127209 -0.10634926 0.87599536 0.14162959 0.3204761 0.071543556 0.019647298 -0.0037668634 -0.024644144 -0.070023979 0.092631918 -0.099876097 -0.044019406 -0.055598998 -0.99302412 -0.99302412 -0.99568683 -0.99356422 -0.99712892 -0.99461052 -0.98909018 -0.99548767 0.15719605 0.22053414 0.044666053 -0.99312713 -0.99334792 -0.99681868 0.21532858 0.015661251 -0.018662699 -0.9978399 -0.99376198 -0.99140479 0.50671831 0.07556007 -0.10698564 -0.99812925 0.3538745 -0.99752566 0.65638671 -0.99594138 0.18759544 -0.99707467 0.30892364 -0.9958764 -0.9891107 -0.99341322 -0.99582182 -0.99035562 -0.99414395 -0.99237312 -0.99328268 -0.9974808 -0.99853579 -0.99420193 -0.98875701 -0.99738083 -0.99615461 -0.99520402 -0.99767465 -0.99767465 -0.99776271 -0.99467142 -0.9971475 -0.99649281 -0.98868806 -0.99166211 -0.99213366 -0.99366269 -0.99663134 -0.99875773 -0.99446261 -0.98872747 -0.99681386 -0.99647978 -0.99444503 -0.99708205
12 "WALKING" 0.27853812 -0.016173432 -0.10970656 0.87478155 0.14485798 0.32053935 0.074515662 0.0092694454 -0.010291722 -0.02633867 -0.074526058 0.092148536 -0.10051458 -0.038433452 -0.057589453 -0.99414636 -0.99414636 -0.99431393 -0.99465856 -0.99745873 -0.99558307 -0.98676236 -0.99486711 0.079523072 0.038019561 0.27015851 -0.99398429 -0.98974683 -0.99521838 0.22729442 0.12660334 0.11905236 -0.99784433 -0.99491883 -0.99111527 0.51570841 0.012158485 0.02136734 -0.99760147 0.529142 -0.99779274 0.65734523 -0.99603154 0.063502947 -0.99811099 0.33432718 -0.99664602 -0.98297482 -0.99479797 -0.99771429 -0.98795319 -0.99730555 -0.99277413 -0.99043365 -0.99643207 -0.99878789 -0.99505467 -0.98844605 -0.99777798 -0.99672581 -0.99565428 -0.99825604 -0.99825604 -0.99816169 -0.99446094 -0.99810576 -0.99716899 -0.98105499 -0.99425455 -0.99199723 -0.99210024 -0.99623512 -0.99915562 -0.99509502 -0.9884377 -0.99838757 -0.99754113 -0.99405488 -0.99784862
12 "WALKING_DOWNSTAIRS" 0.27746121 -0.017491016 -0.10635945 0.87474639 0.14560336 0.32038708 0.07818778 0.0090189325 0.012872972 -0.028021481 -0.07403317 0.081238251 -0.099510909 -0.038919699 -0.058039297 -0.99354892 -0.99354892 -0.99348023 -0.99552574 -0.99758041 -0.99492259 -0.98750126 -0.99196132 0.18269637 0.035678404 0.3407989 -0.99326968 -0.98978356 -0.99254848 0.28092337 -0.048640788 0.13977148 -0.99751911 -0.99549016 -0.99190446 0.40457829 -0.029123489 0.10032239 -0.99551766 0.52384488 -0.9965707 0.46013937 -0.99702378 0.21069155 -0.99823529 0.31891766 -0.99642843 -0.98467312 -0.99068266 -0.9984551 -0.9931154 -0.9960581 -0.99276362 -0.989421 -0.99458711 -0.99835296 -0.99491145 -0.99213197 -0.99821854 -0.99701461 -0.99507334 -0.99653821 -0.99653821 -0.99625649 -0.99652094 -0.99822544 -0.99723615 -0.98308846 -0.98965545 -0.99277596 -0.98968161 -0.99539364 -0.9986269 -0.99448807 -0.99280705 -0.9971598 -0.99396034 -0.99654661 -0.99796309
12 "WALKING_UPSTAIRS" 0.27394057 -0.013147584 -0.10543517 0.8742316 0.14572717 0.32162961 0.078228258 0.0054201733 0.0013550663 -0.028699232 -0.075571862 0.08489365 -0.096399772 -0.043673429 -0.046565566 -0.99264098 -0.99264098 -0.9950409 -0.99504293 -0.99747144 -0.99475289 -0.99135022 -0.99126636 0.003979131 0.084257428 0.088955209 -0.9937044 -0.99379154 -0.99288764 0.24546665 0.0063601471 -0.018464278 -0.99760802 -0.99579728 -0.98942503 0.42379961 0.15068032 0.24497138 -0.99490902 0.37447518 -0.99412111 0.43263467 -0.99644924 0.26914256 -0.99796048 0.51966408 -0.99588454 -0.98801293 -0.98842553 -0.9956679 -0.99051998 -0.99017271 -0.99265114 -0.99365524 -0.99346867 -0.99853287 -0.99573925 -0.98903748 -0.99821407 -0.99703634 -0.99436845 -0.9949077 -0.9949077 -0.99335363 -0.99637214 -0.99793913 -0.99641687 -0.98600014 -0.98662695 -0.99205337 -0.9939103 -0.99245292 -0.99886473 -0.99564221 -0.98974277 -0.99478688 -0.99059234 -0.99679823 -0.99767112
13 "LAYING" 0.27930326 -0.020521383 -0.11323643 0.87324201 0.14758583 0.32233576 0.073647802 0.0083841697 -0.0050818355 -0.028006084 -0.07630627 0.092467106 -0.097373481 -0.037230976 -0.056344653 -0.99205145 -0.99205145 -0.9959885 -0.99441055 -0.99706115 -0.99527834 -0.98862922 -0.99509609 0.076734385 -0.10878525 0.18179601 -0.99410158 -0.99230792 -0.99450103 0.30047784 0.10453059 0.24729601 -0.99748773 -0.99486621 -0.9901195 0.28958685 0.24036801 -0.08103282 -0.99634885 0.22505426 -0.99602589 0.34738048 -0.99572813 0.26752082 -0.99765287 0.32693809 -0.99584854 -0.98070075 -0.99340381 -0.99695551 -0.99150766 -0.99457185 -0.99396693 -0.99196458 -0.99592536 -0.99827112 -0.9950509 -0.98889306 -0.99820447 -0.99623539 -0.99471796 -0.99486796 -0.99486796 -0.9953607 -0.99557457 -0.99769576 -0.9960453 -0.97724297 -0.99189005 -0.99432272 -0.99206457 -0.99596965 -0.99851691 -0.99512495 -0.98931266 -0.99365615 -0.99284617 -0.99605699 -0.99754752
13 "SITTING" 0.2790872 -0.019083242 -0.10588882 0.87410872 0.1456773 0.32087334 0.06886822 0.020224021 0.0069050846 -0.028211664 -0.072544173 0.080864612 -0.10231372 -0.047165727 -0.05642873 -0.99147471 -0.99147471 -0.99400136 -0.9936703 -0.9970486 -0.99296524 -0.98424139 -0.99532656 0.39435475 0.08704417 0.3817381 -0.99257629 -0.99134531 -0.99359384 0.3925354 0.15477456 0.43060319 -0.99657618 -0.99369114 -0.99026592 0.54781344 0.19800319 -0.20525852 -0.99593391 0.35759981 -0.99573563 0.55883202 -0.99442502 0.23487186 -0.99730213 -0.11142849 -0.99572983 -0.97896723 -0.99139401 -0.99508616 -0.98598512 -0.99373603 -0.99309444 -0.99078442 -0.99439585 -0.99810121 -0.99314198 -0.98862667 -0.99742615 -0.99591829 -0.99513623 -0.99536861 -0.99536861 -0.99616196 -0.99428791 -0.99682107 -0.99743328 -0.97663042 -0.98873898 -0.99440135 -0.99068737 -0.99364571 -0.99870298 -0.99274758 -0.98893074 -0.99473486 -0.99550624 -0.9950137 -0.99594383
13 "STANDING" 0.26297624 -0.00028737053 -0.17609097 0.78629073 0.30427097 0.37265501 0.11794856 -0.21162475 -0.0068990293 -0.063500034 -0.29911474 0.44712758 -0.10815789 -0.01342688 -0.073316312 -0.8395095 -0.8395095 -0.98487886 -0.80327462 -0.99288547 -0.95471458 -0.68530102 -0.95800824 -0.12606358 -0.047869456 -0.52210267 -0.98878403 -0.97628974 -0.98210795 0.52007402 -0.70029555 -0.073745669 -0.98025462 -0.96712895 -0.96926676 0.065983974 -0.073225705 -0.21334338 -0.75883323 -0.13129428 -0.97874952 -0.24440597 -0.95985282 -0.20510113 -0.99048133 0.027080386 -0.95017368 -0.61459668 -0.89803499 -0.88902677 -0.63650241 -0.85822284 -0.99038729 -0.97048605 -0.98530572 -0.98545402 -0.96093728 -0.95970636 -0.98718172 -0.9918913 -0.9938894 -0.74268586 -0.74268586 -0.97668968 -0.93963186 -0.98992102 -0.94822045 -0.60472023 -0.87975475 -0.9935499 -0.96602451 -0.98724859 -0.9870792 -0.95764609 -0.96034335 -0.77292821 -0.9724098 -0.93767436 -0.98941143
